loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.0469572399729508,145.45246902018968,0.005045131107424813,35.672671999588204
0.004006154093614871,5937.1826276243055,0.0023435869565575614,20.518476879034683
0.0022838413688575916,2934.6186806061232,0.0022336650060873395,15.486955443919445
0.0020141338662032888,2787.980341887876,0.0020829011520333866,14.243320183481828
0.0019644273140981884,3116.468419184855,0.0020610286008390984,14.295566244101702
0.002114167272310876,2419.9358181451594,0.0021723448235319727,14.372917655679784
0.0020810858739067806,4048.7212143353286,0.0021572675637984025,14.761277903989882
0.0019402906991376283,3746.2370502054496,0.0020083646982141006,14.240819975992586
0.0018557638337134102,3417.7938437634534,0.002014074766333619,14.731694531499896
0.0018739141050962628,4163.573466229897,0.001989356260319187,15.770862418427953
0.002024846622033162,3204.8485785216376,0.002443468641309488,14.893958560290466
0.0019164120917762367,3438.6111622028748,0.001971130856721854,14.703583733911254
0.001989014786164655,2390.9493768976035,0.0020865666767854994,15.144409858855065
0.0018809895066585567,4224.587786317791,0.0020982581265871565,14.10243543620145
0.0019853655311889854,3343.5644299535443,0.0021385621318764634,16.84794712303294
0.002119861551534162,3191.574763547394,0.003485267384500051,16.568492823144048
0.002002355232583387,2661.051219093112,0.0021389861072346607,20.859808285242273
0.0019428928996108649,3010.2486347448344,0.0020003914093557128,15.81332108992205
0.0018858725625979253,2619.4577965838002,0.0020260529514060125,14.5427490499416
0.0019333124205086305,3391.193752508005,0.0025033057544833377,16.162420573364713
0.0020004872196513596,2473.352840724311,0.0020199717599066625,15.083181440386523
0.0018658100942775349,3541.186916049843,0.0020097855631049455,15.387487522721587
0.001866437204941671,3198.423565157006,0.0027219628563922627,14.57017111955742
0.0018985988968255915,2064.061525174661,0.0022384383243094974,14.40322752921812
0.0019379302186353026,2833.822195345599,0.0023131959201541565,17.32869151567407
0.0019104286418399283,2988.711550611595,0.0020064652196036896,15.611866844499081
0.0022267331353392743,3282.5271665939927,0.0022235840912007035,17.760367978003718
0.0019255682542286487,4046.4859146632343,0.0020258905638758065,16.236951092040865
0.0019529044265701883,3356.1998488293675,0.0020589242878811384,15.415269096791004
0.0019846692036941805,4488.8713735211895,0.002021262220571525,14.368511509954486
0.0019208148152060082,3551.5976371485854,0.0020561981114279246,13.874358884749874
0.0018807680945179149,4951.686833862293,0.0021905784336873155,15.711308912367146
0.001958022382709891,4274.1954275520975,0.002166971583358444,15.59897563830203
0.001970034168610915,3406.4344173742597,0.0020047654166688252,16.037601108882328
0.0018750976985165816,3982.4167435122777,0.001968980417875735,15.979269190994149
0.002015880409038603,3325.606438749116,0.002072855215473447,14.577697380009123
0.001967101594969408,2587.9754180642635,0.002365756017287671,15.170769561313222
0.0019074790223257742,4644.68663963852,0.0022107972243509575,14.465058991690132
0.0019312748808575926,4766.12033572417,0.0020224767044953835,14.111732180006156
0.002025262175816037,3711.866314850472,0.002218311040133016,15.052380966489427
0.0019381083723704093,2696.2317062778898,0.0019838019278797117,16.120352267035777
0.0019589059450350103,3724.2616612970137,0.002307389868035099,16.244005617373634
0.001956633819180828,4041.7931832596437,0.0021261011652426594,14.580145542438213
0.0019904845961583747,2566.6396577253827,0.0020258709015301603,21.930950630983112
0.0019194002452946042,3895.332047603725,0.002175088296759938,17.186157886798565
0.00197770935758753,2437.623503422796,0.0020697130480776577,15.505202359656247
0.001902736789156796,2700.10258451096,0.002015554749409185,13.809199191204668
0.0020385378953919316,1900.8924118995292,0.0025114245463171907,15.61128010761649
0.0019497108581023098,2583.8729443088173,0.001977486880241937,14.015480592883845
0.001890680903430304,3011.559303472706,0.0021133102723871065,15.577984078646297
0.002048697199784234,2854.2181464280156,0.0020043030202102205,15.317696133559158
0.002091648318227183,3380.1468401596053,0.0025160974905555768,16.480707656065228
0.0019068103309973767,3096.680626248422,0.0020771683829261113,18.76407049903207
0.0019034444376269124,4062.126728667794,0.00211480827441684,16.85276043326328
0.002003039115723181,3703.398086478779,0.0023130218021192635,16.45016573913044
0.001958329443439816,4083.7831561311364,0.002049264496899494,14.984086829438695
0.0018743202531329654,4055.02015817036,0.0024233846451449334,14.909818836240555
0.001980894457978417,4735.882781750518,0.0020090123019169638,15.708389109476624
0.0019669004673120486,3703.7452351744305,0.0021508392587849504,15.011376830543536
0.001886391166480961,2418.8416452404094,0.002101003422884839,16.245016907344088
0.001985831989013394,2392.200209815232,0.00201100565922948,15.319867344707177
0.0019195316895620467,3651.2669788055878,0.0023260856083092783,14.855919130386845
0.0020415005719749183,4246.922672727308,0.001981934414085731,15.209781149776639
0.0019083880564724621,3528.860078939068,0.002013431233411687,15.738115627771572
0.0018685443230581616,3590.254081793027,0.0020390964354672666,17.98677138477638
0.0019971064393805404,4654.353944728072,0.0019995171909518634,15.755831640352387
0.001834072684357789,2868.4125841681607,0.0019912329593687215,15.52236512281167
0.0018402269643198483,2734.940846836166,0.0020582095960215213,18.255516802406785
0.0020341989064058524,3942.7884339576826,0.002053709072696401,16.91885737804858
0.0018710661767780438,2472.97727933069,0.0024028980169126363,17.43958579931898
0.001953471504277353,3280.5595465606607,0.0028295896106189295,14.683099129063912
0.001873591802695274,3934.9713474271935,0.0022363941434761577,15.780221219689912
0.0018991393712041798,3272.7254869249355,0.002124521294354505,14.597688447748757
