loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.03065215844082893,39275.616054653605,0.0026738327331656112,39.50365499586385
0.008429855681251569,5812.618511644309,0.002487320538434586,33.97141870730568
0.00602045951681186,5868.386704935998,0.002247260740170112,23.922792051329505
0.004792688761828405,3705.1299971444478,0.0020056004709940838,26.923700266381353
0.0037887987122414515,4145.158643173944,0.0017284085470304891,25.29205583520326
0.0033255904586760457,5851.305560622313,0.001691636681977299,21.46977872351559
0.0031101347497839845,9016.666176221312,0.002151302813041595,18.774883634695048
0.002769863842974957,3350.615733901852,0.001740277053270646,19.254746415774818
0.002749733550348394,2777.857570438482,0.001757556409055076,20.507531542340224
0.0024833910703924,3873.4792371205776,0.0017706433596510079,17.55235209595181
0.0023566359722983652,5033.8888086028965,0.001768827649808625,17.152678421058372
0.0023137123381142106,3201.508729835198,0.0017534453218465407,21.866492997919654
0.0022385706230302806,3471.395770054734,0.0018501286475778218,18.28480475830381
0.0022889487335772778,2929.6723609504893,0.0016581135150276255,17.861502299533587
0.002144347410375107,3303.908298945268,0.0016852477351642645,19.143458756856234
0.0020993915745073605,3316.888757633374,0.0017126069713855351,21.688097852039572
0.002138576600291512,4502.705721785218,0.0016798440669721026,18.454866414034633
0.0020894658062821344,2879.783312866993,0.0018082950373986741,20.090358076261232
0.0021217182985252356,3010.233027714158,0.0016886625634205917,17.69399082098646
0.002053777007784235,3697.293063924677,0.0016796845196291028,16.66567284652672
0.0020626025218813677,4074.0844648232537,0.0018091296023751606,19.68061143766266
0.0020857181289474468,3562.2702789556,0.001718541977016565,15.937969487003299
0.0021154886025595465,2977.097777157052,0.001812859759007398,17.82440249913975
0.0020386189673020937,4477.283738982741,0.0016627181789354785,18.4644469788885
0.002035096553493384,3929.0934947611445,0.0017501560297491902,18.233029817529115
0.0020625796166455243,3621.9855696483287,0.0018629465037240433,22.62565770397707
0.0021307404167477248,2641.4677853906587,0.0019201795812049146,22.484127271855737
0.0020595769412707935,3086.9058043307487,0.001709458785635366,19.1559512940589
